epoch,training_loss,validation_loss
1,1.5310946897697448,nan
2,0.5230238059329987,nan
3,0.35495501737594604,nan
4,0.27510366695404054,nan
5,0.22294796335220338,0.1847270388841629
6,0.18571313416481017,nan
7,0.154116202750206,nan
8,0.13670616247177125,nan
9,0.12030131955623627,nan
10,0.10593740077257156,0.11834057629108428
11,0.09756042390823365,nan
12,0.08664639279603958,nan
13,0.07342126805305481,nan
14,0.06827728730916977,nan
15,0.06334178832530975,0.08804190784692764
16,0.0566032805109024,nan
17,0.05085331851959229,nan
18,0.04459406930446625,nan
19,0.043343058557510375,nan
20,0.039642813090085986,0.0848779374718666
21,0.037008661715388295,nan
22,0.03261524258971214,nan
23,0.030794730231761932,nan
24,0.028787757721543312,nan
25,0.023576695719361305,0.07494789794683457
26,0.0238615605199337,nan
27,0.021858057255744932,nan
28,0.023319332148432733,nan
29,0.02195897004365921,nan
30,0.01950076711207628,0.08399356622695923
31,0.01696035807967186,nan
32,0.016373407875299454,nan
33,0.016034537062048913,nan
34,0.015031793121993542,nan
35,0.013466398193538188,0.07943946270942688
36,0.013618326276540756,nan
37,0.013577868769764901,nan
38,0.012500889327526092,nan
39,0.013450332222282887,nan
40,0.013953500987738371,0.08439893205165863
41,0.01155164081990719,nan
42,0.010622647051215172,nan
43,0.011263923111557961,nan
44,0.011890031656324863,nan
45,0.01179560710579157,0.09107770417928696
46,0.011797232629060746,nan
47,0.012300479332208633,nan
48,0.009829845631718636,nan
49,0.007855097459554672,nan
50,0.01020639338761568,0.08842158477306367
51,0.009101939717307687,nan
52,0.00772307200267911,nan
53,0.007841021927595138,nan
54,0.007412153446227312,nan
55,0.008133479169011117,0.09089811378717423
56,0.005766498625949025,nan
57,0.005858929269015789,nan
58,0.005374770871847868,nan
59,0.007143645397052169,nan
60,0.007031307800114155,0.09590362261533737
