epoch,training_loss,validation_loss
1,2.2089230990982056,nan
2,1.3784917514038086,nan
3,0.7328075386810303,nan
4,0.5341524550437927,nan
5,0.43388918652534486,0.3354858163356781
6,0.3667847385883331,nan
7,0.32024609282493594,nan
8,0.28392341336727145,nan
9,0.2577583026075363,nan
10,0.227310441699028,0.19614144766330718
11,0.20313650683403014,nan
12,0.18122882173538207,nan
13,0.16402153981685638,nan
14,0.14781422543764114,nan
15,0.13667588324069976,0.13021440298557282
16,0.12751323941230774,nan
17,0.1163720348572731,nan
18,0.1061161423945427,nan
19,0.0989329254102707,nan
20,0.08948140896558762,0.10262541785240173
21,0.08640498116970062,nan
22,0.08009860962867736,nan
23,0.07476134583473205,nan
24,0.07039422859072685,nan
25,0.0669419585943222,0.09112330437898636
26,0.061837498492002485,nan
27,0.056313092342615126,nan
28,0.05562348734974861,nan
29,0.053189067845344544,nan
30,0.049714518698453905,0.08329001196622848
31,0.04402011100053787,nan
32,0.042984839911460876,nan
33,0.04059748227357864,nan
34,0.03836660817503929,nan
35,0.03677582205176354,0.08872880663871766
36,0.034091603684425355,nan
37,0.03250989564478397,nan
38,0.030921151951551436,nan
39,0.030727550845742226,nan
40,0.027772916057109832,0.08890644807815552
41,0.028246561291217803,nan
42,0.024893533244132994,nan
43,0.025199322123527528,nan
44,0.023364980844259264,nan
45,0.022646254078149797,0.08850450774431229
46,0.022466327122449874,nan
47,0.021853721475601197,nan
48,0.0216125296202302,nan
49,0.01838433029472828,nan
50,0.018177996509373188,0.09113210793733596
